,CT1,CT2,CT3,CT4,CT5
x_cont3655,0.0,0.0,0.0,0.0,0.0
x_cont3656,0.0,0.0,0.0,0.0,0.0
x_cont3657,0.0,0.0,0.0,0.0,0.0
x_cont3658,0.0,0.0,0.0,0.0,0.0
x_cont3659,0.0,0.0,0.0,0.0,0.0
x_cont3660,0.0,0.0,0.0,0.0,0.0
x_cont3661,0.0,0.0,0.0,0.0,0.0
x_cont3662,0.0,0.0,0.0,0.0,0.0
x_cont3663,0.0,0.0,0.0,0.0,0.0
x_cont3664,0.0,0.0,0.0,0.0,0.0
x_cont3665,0.0,0.0,0.0,0.0,0.0
x_cont3666,0.0,0.0,0.0,0.0,0.0
x_cont3667,0.0,0.0,0.0,0.0,0.0
x_cont3668,0.0,0.0,0.0,0.0,0.0
x_cont3669,0.0,0.0,0.0,0.0,0.0
x_cont3670,0.0,0.0,0.0,0.0,0.0
x_cont3671,0.0,0.0,0.0,0.0,0.0
x_cont3672,0.0,0.0,0.0,0.0,0.0
x_cont3673,0.0,0.0,0.0,0.0,0.0
x_cont3674,0.0,0.0,0.0,0.0,0.0
x_cont3675,0.0,0.0,0.0,0.0,0.0
x_cont3676,0.0,0.0,0.0,0.0,0.0
x_cont3677,0.0,0.0,0.0,0.0,0.0
x_cont3678,0.0,0.0,0.0,0.0,0.0
x_cont3679,0.0,0.0,0.0,0.0,0.0
x_cont3680,0.0,0.0,0.0,0.0,0.0
x_cont3681,0.0,0.0,0.0,0.0,0.0
x_cont3682,0.0,0.0,0.0,0.0,0.0
x_cont3683,0.0,0.0,0.0,0.0,0.0
x_cont3684,0.0,0.0,0.0,0.0,0.0
x_cont3685,0.0,0.0,0.0,0.0,0.0
x_cont3686,0.0,0.0,0.0,0.0,0.0
x_cont3687,0.0,0.0,0.0,0.0,0.0
x_cont3688,0.0,0.0,0.0,0.0,0.0
x_cont3689,0.0,0.0,0.0,0.0,0.0
x_cont3690,0.0,0.0,0.0,0.0,0.0
x_cont3691,0.0,0.0,0.0,0.0,0.0
x_cont3692,0.0,0.0,0.0,0.0,0.0
x_cont3693,0.0,0.0,0.0,0.0,0.0
x_cont3694,0.0,0.0,0.0,0.0,0.0
x_cont3695,0.0,0.0,0.0,0.0,0.0
x_cont3696,0.0,0.0,0.0,0.0,0.0
x_cont3697,0.0,0.0,0.0,0.0,0.0
x_cont3698,0.0,0.0,0.0,0.0,0.0
x_cont3699,0.0,0.0,0.0,0.0,0.0
x_cont3700,0.0,0.0,0.0,0.0,0.0
x_cont3701,0.0,0.0,0.0,0.0,0.0
x_cont3702,0.0,0.0,0.0,0.0,0.0
x_cont3703,0.0,0.0,0.0,0.0,0.0
x_cont3704,0.0,0.0,0.0,0.0,0.0
x_cont3705,0.0,0.0,0.0,0.0,0.0
x_cont3706,0.0,0.0,0.0,0.0,0.0
x_cont3707,0.0,0.0,0.0,0.0,0.0
x_cont3708,0.0,0.0,0.0,0.0,0.0
x_cont3709,0.0,0.0,0.0,0.0,0.0
x_cont3710,0.0,0.0,0.0,0.0,0.0
x_cont3711,0.0,0.0,0.0,0.0,0.0
x_cont3712,0.0,0.0,0.0,0.0,0.0
x_cont3713,0.0,0.0,0.0,0.0,0.0
x_cont3714,0.0,0.0,0.0,0.0,0.0
x_cont3715,0.0,0.0,0.0,0.0,0.0
x_cont3716,0.0,0.0,0.0,0.0,0.0
x_cont3717,0.0,0.0,0.0,0.0,0.0
x_cont3718,0.0,0.0,0.0,0.0,0.0
x_cont3719,0.0,0.0,0.0,0.0,0.0
x_cont3720,0.0,0.0,0.0,0.0,0.0
x_cont3721,0.0,0.0,0.0,0.0,0.0
x_cont3722,0.0,0.0,0.0,0.0,0.0
x_cont3723,0.0,0.0,0.0,0.0,0.0
x_cont3724,0.0,0.0,0.0,0.0,0.0
x_cont3725,0.0,0.0,0.0,0.0,0.0
x_cont3726,0.0,0.0,0.0,0.0,0.0
x_cont3727,0.0,0.0,0.0,0.0,0.0
x_cont3728,0.0,0.0,0.0,0.0,0.0
x_cont3729,0.0,0.0,0.0,0.0,0.0
x_cont3730,0.0,0.0,0.0,0.0,0.0
x_cont3731,0.0,0.0,0.0,0.0,0.0
x_cont3732,0.0,0.0,0.0,0.0,0.0
x_cont3733,0.0,0.0,0.0,0.0,0.0
x_cont3734,0.0,0.0,0.0,0.0,0.0
x_cont3735,0.0,0.0,0.0,0.0,0.0
x_cont3736,0.0,0.0,0.0,0.0,0.0
x_cont3737,0.0,0.0,0.0,0.0,0.0
x_cont3738,0.0,0.0,0.0,0.0,0.0
x_cont3739,0.0,0.0,0.0,0.0,0.0
x_cont3740,0.0,0.0,0.0,0.0,0.0
x_cont3741,0.0,0.0,0.0,0.0,0.0
x_cont3742,0.0,0.0,0.0,0.0,0.0
x_cont3743,0.0,0.0,0.0,0.0,0.0
x_cont3744,0.0,0.0,0.0,0.0,0.0
x_cont3745,0.0,0.0,0.0,0.0,0.0
x_cont3746,0.0,0.0,0.0,0.0,0.0
x_cont3747,0.0,0.0,0.0,0.0,0.0
x_cont3748,0.0,0.0,0.0,0.0,0.0
x_cont3749,0.0,0.0,0.0,0.0,0.0
x_cont3750,0.0,0.0,0.0,0.0,0.0
x_cont3751,0.0,0.0,0.0,0.0,0.0
x_cont3752,0.0,0.0,0.0,0.0,0.0
x_cont3753,0.0,0.0,0.0,0.0,0.0
x_cont3754,0.0,0.0,0.0,0.0,0.0
x_cont3755,0.0,0.0,0.0,0.0,0.0
x_cont3756,0.0,0.0,0.0,0.0,0.0
x_cont3757,0.0,0.0,0.0,0.0,0.0
x_cont3758,0.0,0.0,0.0,0.0,0.0
x_cont3759,0.0,0.0,0.0,0.0,0.0
x_cont3760,0.0,0.0,0.0,0.0,0.0
x_cont3761,0.0,0.0,0.0,0.0,0.0
x_cont3762,0.0,0.0,0.0,0.0,0.0
x_cont3763,0.0,0.0,0.0,0.0,0.0
x_cont3764,0.0,0.0,0.0,0.0,0.0
x_cont3765,0.0,0.0,0.0,0.0,0.0
x_cont3766,0.0,0.0,0.0,0.0,0.0
x_cont3767,0.0,0.0,0.0,0.0,0.0
x_cont3768,0.0,0.0,0.0,0.0,0.0
x_cont3769,0.0,0.0,0.0,0.0,0.0
x_cont3770,0.0,0.0,0.0,0.0,0.0
x_cont3771,0.0,0.0,0.0,0.0,0.0
x_cont3772,0.0,0.0,0.0,0.0,0.0
x_cont3773,0.0,0.0,0.0,0.0,0.0
x_cont3774,0.0,0.0,0.0,0.0,0.0
x_cont3775,0.0,0.0,0.0,0.0,0.0
x_cont3776,0.0,0.0,0.0,0.0,0.0
x_cont3777,0.0,0.0,0.0,0.0,0.0
x_cont3778,0.0,0.0,0.0,0.0,0.0
x_cont3779,0.0,0.0,0.0,0.0,0.0
x_cont3780,0.0,0.0,0.0,0.0,0.0
x_cont3781,0.0,0.0,0.0,0.0,0.0
x_cont3782,0.0,0.0,0.0,0.0,0.0
x_cont3783,0.0,0.0,0.0,0.0,0.0
x_cont3784,0.0,0.0,0.0,0.0,0.0
x_cont3785,0.0,0.0,0.0,0.0,0.0
x_cont3786,0.0,0.0,0.0,0.0,0.0
x_cont3787,0.0,0.0,0.0,0.0,0.0
x_cont3788,0.0,0.0,0.0,0.0,0.0
x_cont3789,0.0,0.0,0.0,0.0,0.0
x_cont3790,0.0,0.0,0.0,0.0,0.0
x_cont3791,0.0,0.0,0.0,0.0,0.0
x_cont3792,0.0,0.0,0.0,0.0,0.0
x_cont3793,0.0,0.0,0.0,0.0,0.0
x_cont3794,0.0,0.0,0.0,0.0,0.0
x_cont3795,0.0,0.0,0.0,0.0,0.0
x_cont3796,0.0,0.0,0.0,0.0,0.0
x_cont3797,0.0,0.0,0.0,0.0,0.0
x_cont3798,0.0,0.0,0.0,0.0,0.0
x_cont3799,0.0,0.0,0.0,0.0,0.0
x_cont3800,0.0,0.0,0.0,0.0,0.0
x_cont3801,0.0,0.0,0.0,0.0,0.0
x_cont3802,0.0,0.0,0.0,0.0,0.0
x_cont3803,0.0,0.0,0.0,0.0,0.0
x_cont3804,0.0,0.0,0.0,0.0,0.0
x_cont3805,0.0,0.0,0.0,0.0,0.0
x_cont3806,0.0,0.0,0.0,0.0,0.0
x_cont3807,0.0,0.0,0.0,0.0,0.0
x_cont3808,0.0,0.0,0.0,0.0,0.0
x_cont3809,0.0,0.0,0.0,0.0,0.0
x_cont3810,0.0,0.0,0.0,0.0,0.0
x_cont3811,0.0,0.0,0.0,0.0,0.0
x_cont3812,0.0,0.0,0.0,0.0,0.0
x_cont3813,0.0,0.0,0.0,0.0,0.0
x_cont3814,0.0,0.0,0.0,0.0,0.0
x_cont3815,0.0,0.0,0.0,0.0,0.0
x_cont3816,0.0,0.0,0.0,0.0,0.0
x_cont3817,0.0,0.0,0.0,0.0,0.0
x_cont3818,0.0,0.0,0.0,0.0,0.0
x_cont3819,0.0,0.0,0.0,0.0,0.0
x_cont3820,0.0,0.0,0.0,0.0,0.0
x_cont3821,0.0,0.0,0.0,0.0,0.0
x_cont3822,0.0,0.0,0.0,0.0,0.0
x_cont3823,0.0,0.0,0.0,0.0,0.0
x_cont3824,0.0,0.0,0.0,0.0,0.0
x_cont3825,0.0,0.0,0.0,0.0,0.0
x_cont3826,0.0,0.0,0.0,0.0,0.0
x_cont3827,0.0,0.0,0.0,0.0,0.0
x_cont3828,0.0,0.0,0.0,0.0,0.0
x_cont3829,0.0,0.0,0.0,0.0,0.0
x_cont3830,0.0,0.0,0.0,0.0,0.0
x_cont3831,0.0,0.0,0.0,0.0,0.0
x_cont3832,0.0,0.0,0.0,0.0,0.0
x_cont3833,0.0,0.0,0.0,0.0,0.0
x_cont3834,0.0,0.0,0.0,0.0,0.0
x_cont3835,0.0,0.0,0.0,0.0,0.0
x_cont3836,0.0,0.0,0.0,0.0,0.0
x_cont3837,0.0,0.0,0.0,0.0,0.0
x_cont3838,0.0,0.0,0.0,0.0,0.0
x_cont3839,0.0,0.0,0.0,0.0,0.0
x_cont3840,0.0,0.0,0.0,0.0,0.0
x_cont3841,0.0,0.0,0.0,0.0,0.0
x_cont3842,0.0,0.0,0.0,0.0,0.0
x_cont3843,0.0,0.0,0.0,0.0,0.0
x_cont3844,0.0,0.0,0.0,0.0,0.0
x_cont3845,0.0,0.0,0.0,0.0,0.0
x_cont3846,0.0,0.0,0.0,0.0,0.0
x_cont3847,0.0,0.0,0.0,0.0,0.0
x_cont3848,0.0,0.0,0.0,0.0,0.0
x_cont3849,0.0,0.0,0.0,0.0,0.0
x_cont3850,0.0,0.0,0.0,0.0,0.0
x_cont3851,0.0,0.0,0.0,0.0,0.0
x_cont3852,0.0,0.0,0.0,0.0,0.0
x_cont3853,0.0,0.0,0.0,0.0,0.0
x_cont3854,0.0,0.0,0.0,0.0,0.0
x_cont3855,0.0,0.0,0.0,0.0,0.0
x_cont3856,0.0,0.0,0.0,0.0,0.0
x_cont3857,0.0,0.0,0.0,0.0,0.0
x_cont3858,0.0,0.0,0.0,0.0,0.0
x_cont3859,0.0,0.0,0.0,0.0,0.0
x_cont3860,0.0,0.0,0.0,0.0,0.0
x_cont3861,0.0,0.0,0.0,0.0,0.0
x_cont3862,0.0,0.0,0.0,0.0,0.0
x_cont3863,0.0,0.0,0.0,0.0,0.0
x_cont3864,0.0,0.0,0.0,0.0,0.0
x_cont3865,0.0,0.0,0.0,0.0,0.0
x_cont3866,0.0,0.0,0.0,0.0,0.0
x_cont3867,0.0,0.0,0.0,0.0,0.0
x_cont3868,0.0,0.0,0.0,0.0,0.0
x_cont3869,0.0,0.0,0.0,0.0,0.0
x_cont3870,0.0,0.0,0.0,0.0,0.0
x_cont3871,0.0,0.0,0.0,0.0,0.0
x_cont3872,0.0,0.0,0.0,0.0,0.0
x_cont3873,0.0,0.0,0.0,0.0,0.0
x_cont3874,0.0,0.0,0.0,0.0,0.0
x_cont3875,0.0,0.0,0.0,0.0,0.0
x_cont3876,0.0,0.0,0.0,0.0,0.0
x_cont3877,0.0,0.0,0.0,0.0,0.0
x_cont3878,0.0,0.0,0.0,0.0,0.0
x_cont3879,0.0,0.0,0.0,0.0,0.0
x_cont3880,0.0,0.0,0.0,0.0,0.0
x_cont3881,0.0,0.0,0.0,0.0,0.0
x_cont3882,0.0,0.0,0.0,0.0,0.0
x_cont3883,0.0,0.0,0.0,0.0,0.0
x_cont3884,0.0,0.0,0.0,0.0,0.0
x_cont3885,0.0,0.0,0.0,0.0,0.0
x_cont3886,0.0,0.0,0.0,0.0,0.0
x_cont3887,0.0,0.0,0.0,0.0,0.0
x_cont3888,0.0,0.0,0.0,0.0,0.0
x_cont3889,0.0,0.0,0.0,0.0,0.0
x_cont3890,0.0,0.0,0.0,0.0,0.0
x_cont3891,0.0,0.0,0.0,0.0,0.0
x_cont3892,0.0,0.0,0.0,0.0,0.0
x_cont3893,0.0,0.0,0.0,0.0,0.0
x_cont3894,0.0,0.0,0.0,0.0,0.0
x_cont3895,0.0,0.0,0.0,0.0,0.0
x_cont3896,0.0,0.0,0.0,0.0,0.0
x_cont3897,0.0,0.0,0.0,0.0,0.0
x_cont3898,0.0,0.0,0.0,0.0,0.0
x_cont3899,0.0,0.0,0.0,0.0,0.0
x_cont3900,0.0,0.0,0.0,0.0,0.0
x_cont3901,0.0,0.0,0.0,0.0,0.0
x_cont3902,0.0,0.0,0.0,0.0,0.0
x_cont3903,0.0,0.0,0.0,0.0,0.0
x_cont3904,0.0,0.0,0.0,0.0,0.0
x_cont3905,0.0,0.0,0.0,0.0,0.0
x_cont3906,0.0,0.0,0.0,0.0,0.0
x_cont3907,0.0,0.0,0.0,0.0,0.0
x_cont3908,0.0,0.0,0.0,0.0,0.0
x_cont3909,0.0,0.0,0.0,0.0,0.0
x_cont3910,0.0,0.0,0.0,0.0,0.0
x_cont3911,0.0,0.0,0.0,0.0,0.0
x_cont3912,0.0,0.0,0.0,0.0,0.0
x_cont3913,0.0,0.0,0.0,0.0,0.0
x_cont3914,0.0,0.0,0.0,0.0,0.0
x_cont3915,0.0,0.0,0.0,0.0,0.0
x_cont3916,0.0,0.0,0.0,0.0,0.0
x_cont3917,0.0,0.0,0.0,0.0,0.0
x_cont3918,0.0,0.0,0.0,0.0,0.0
x_cont3919,0.0,0.0,0.0,0.0,0.0
x_cont3920,0.0,0.0,0.0,0.0,0.0
x_cont3921,0.0,0.0,0.0,0.0,0.0
x_cont3922,0.0,0.0,0.0,0.0,0.0
x_cont3923,0.0,0.0,0.0,0.0,0.0
x_cont3924,0.0,0.0,0.0,0.0,0.0
x_cont3925,0.0,0.0,0.0,0.0,0.0
x_cont3926,0.0,0.0,0.0,0.0,0.0
x_cont3927,0.0,0.0,0.0,0.0,0.0
x_cont3928,0.0,0.0,0.0,0.0,0.0
x_cont3929,0.0,0.0,0.0,0.0,0.0
x_cont3930,0.0,0.0,0.0,0.0,0.0
x_cont3931,0.0,0.0,0.0,0.0,0.0
x_cont3932,0.0,0.0,0.0,0.0,0.0
x_cont3933,0.0,0.0,0.0,0.0,0.0
x_cont3934,0.0,0.0,0.0,0.0,0.0
x_cont3935,0.0,0.0,0.0,0.0,0.0
x_cont3936,0.0,0.0,0.0,0.0,0.0
x_cont3937,0.0,0.0,0.0,0.0,0.0
x_cont3938,0.0,0.0,0.0,0.0,0.0
x_cont3939,0.0,0.0,0.0,0.0,0.0
x_cont3940,0.0,0.0,0.0,0.0,0.0
x_cont3941,0.0,0.0,0.0,0.0,0.0
x_cont3942,0.0,0.0,0.0,0.0,0.0
x_cont3943,0.0,0.0,0.0,0.0,0.0
x_cont3944,0.0,0.0,0.0,0.0,0.0
x_cont3945,0.0,0.0,0.0,0.0,0.0
x_cont3946,0.0,0.0,0.0,0.0,0.0
x_cont3947,0.0,0.0,0.0,0.0,0.0
x_cont3948,0.0,0.0,0.0,0.0,0.0
x_cont3949,0.0,0.0,0.0,0.0,0.0
x_cont3950,0.0,0.0,0.0,0.0,0.0
x_cont3951,0.0,0.0,0.0,0.0,0.0
x_cont3952,0.0,0.0,0.0,0.0,0.0
x_cont3953,0.0,0.0,0.0,0.0,0.0
x_cont3954,0.0,0.0,0.0,0.0,0.0
x_cont3955,0.0,0.0,0.0,0.0,0.0
x_cont3956,0.0,0.0,0.0,0.0,0.0
x_cont3957,0.0,0.0,0.0,0.0,0.0
x_cont3958,0.0,0.0,0.0,0.0,0.0
x_cont3959,0.0,0.0,0.0,0.0,0.0
x_cont3960,0.0,0.0,0.0,0.0,0.0
x_cont3961,0.0,0.0,0.0,0.0,0.0
x_cont3962,0.0,0.0,0.0,0.0,0.0
x_cont3963,0.0,0.0,0.0,0.0,0.0
x_cont3964,0.0,0.0,0.0,0.0,0.0
x_cont3965,0.0,0.0,0.0,0.0,0.0
x_cont3966,0.0,0.0,0.0,0.0,0.0
x_cont3967,0.0,0.0,0.0,0.0,0.0
x_cont3968,0.0,0.0,0.0,0.0,0.0
x_cont3969,0.0,0.0,0.0,0.0,0.0
x_cont3970,0.0,0.0,0.0,0.0,0.0
x_cont3971,0.0,0.0,0.0,0.0,0.0
x_cont3972,0.0,0.0,0.0,0.0,0.0
x_cont3973,0.0,0.0,0.0,0.0,0.0
x_cont3974,0.0,0.0,0.0,0.0,0.0
x_cont3975,0.0,0.0,0.0,0.0,0.0
x_cont3976,0.0,0.0,0.0,0.0,0.0
x_cont3977,0.0,0.0,0.0,0.0,0.0
x_cont3978,0.0,0.0,0.0,0.0,0.0
x_cont3979,0.0,0.0,0.0,0.0,0.0
x_cont3980,0.0,0.0,0.0,0.0,0.0
x_cont3981,0.0,0.0,0.0,0.0,0.0
x_cont3982,0.0,0.0,0.0,0.0,0.0
x_cont3983,0.0,0.0,0.0,0.0,0.0
x_cont3984,0.0,0.0,0.0,0.0,0.0
x_cont3985,0.0,0.0,0.0,0.0,0.0
x_cont3986,0.0,0.0,0.0,0.0,0.0
x_cont3987,0.0,0.0,0.0,0.0,0.0
x_cont3988,0.0,0.0,0.0,0.0,0.0
x_cont3989,0.0,0.0,0.0,0.0,0.0
x_cont3990,0.0,0.0,0.0,0.0,0.0
x_cont3991,0.0,0.0,0.0,0.0,0.0
x_cont3992,0.0,0.0,0.0,0.0,0.0
x_cont3993,0.0,0.0,0.0,0.0,0.0
x_cont3994,0.0,0.0,0.0,0.0,0.0
x_cont3995,0.0,0.0,0.0,0.0,0.0
x_cont3996,0.0,0.0,0.0,0.0,0.0
x_cont3997,0.0,0.0,0.0,0.0,0.0
x_cont3998,0.0,0.0,0.0,0.0,0.0
x_cont3999,0.0,0.0,0.0,0.0,0.0
x_cont4000,0.0,0.0,0.0,0.0,0.0
x_cont4001,0.0,0.0,0.0,0.0,0.0
x_cont4002,0.0,0.0,0.0,0.0,0.0
x_cont4003,0.0,0.0,0.0,0.0,0.0
x_cont4004,0.0,0.0,0.0,0.0,0.0
x_cont4005,0.0,0.0,0.0,0.0,0.0
x_cont4006,0.0,0.0,0.0,0.0,0.0
x_cont4007,0.0,0.0,0.0,0.0,0.0
x_cont4008,0.0,0.0,0.0,0.0,0.0
x_cont4009,0.0,0.0,0.0,0.0,0.0
x_cont4010,0.0,0.0,0.0,0.0,0.0
x_cont4011,0.0,0.0,0.0,0.0,0.0
x_cont4012,0.0,0.0,0.0,0.0,0.0
x_cont4013,0.0,0.0,0.0,0.0,0.0
x_cont4014,0.0,0.0,0.0,0.0,0.0
x_cont4015,0.0,0.0,0.0,0.0,0.0
x_cont4016,0.0,0.0,0.0,0.0,0.0
x_cont4017,0.0,0.0,0.0,0.0,0.0
x_cont4018,0.0,0.0,0.0,0.0,0.0
x_cont4019,0.0,0.0,0.0,0.0,0.0
x_cont4020,0.0,0.0,0.0,0.0,0.0
x_cont4021,0.0,0.0,0.0,0.0,0.0
x_cont4022,0.0,0.0,0.0,0.0,0.0
x_cont4023,0.0,0.0,0.0,0.0,0.0
x_cont4024,0.0,0.0,0.0,0.0,0.0
x_cont4025,0.0,0.0,0.0,0.0,0.0
x_cont4026,0.0,0.0,0.0,0.0,0.0
x_cont4027,0.0,0.0,0.0,0.0,0.0
x_cont4028,0.0,0.0,0.0,0.0,0.0
x_cont4029,0.0,0.0,0.0,0.0,0.0
x_cont4030,0.0,0.0,0.0,0.0,0.0
x_cont4031,0.0,0.0,0.0,0.0,0.0
x_cont4032,0.0,0.0,0.0,0.0,0.0
x_cont4033,0.0,0.0,0.0,0.0,0.0
x_cont4034,0.0,0.0,0.0,0.0,0.0
x_cont4035,0.0,0.0,0.0,0.0,0.0
x_cont4036,0.0,0.0,0.0,0.0,0.0
x_cont4037,0.0,0.0,0.0,0.0,0.0
x_cont4038,0.0,0.0,0.0,0.0,0.0
x_cont4039,0.0,0.0,0.0,0.0,0.0
x_cont4040,0.0,0.0,0.0,0.0,0.0
x_cont4041,0.0,0.0,0.0,0.0,0.0
x_cont4042,0.0,0.0,0.0,0.0,0.0
x_cont4043,0.0,0.0,0.0,0.0,0.0
x_cont4044,0.0,0.0,0.0,0.0,0.0
x_cont4045,0.0,0.0,0.0,0.0,0.0
x_cont4046,0.0,0.0,0.0,0.0,0.0
x_cont4047,0.0,0.0,0.0,0.0,0.0
x_cont4048,0.0,0.0,0.0,0.0,0.0
x_cont4049,0.0,0.0,0.0,0.0,0.0
x_cont4050,0.0,0.0,0.0,0.0,0.0
x_cont4051,0.0,0.0,0.0,0.0,0.0
x_cont4052,0.0,0.0,0.0,0.0,0.0
x_cont4053,0.0,0.0,0.0,0.0,0.0
x_cont4054,0.0,0.0,0.0,0.0,0.0
x_cont4055,0.0,0.0,0.0,0.0,0.0
x_cont4056,0.0,0.0,0.0,0.0,0.0
x_cont4057,0.0,0.0,0.0,0.0,0.0
x_cont4058,0.0,0.0,0.0,0.0,0.0
x_cont4059,0.0,0.0,0.0,0.0,0.0
x_cont4060,0.0,0.0,0.0,0.0,0.0
x_cont4061,0.0,0.0,0.0,0.0,0.0
x_cont4062,0.0,0.0,0.0,0.0,0.0
x_cont4063,0.0,0.0,0.0,0.0,0.0
x_cont4064,0.0,0.0,0.0,0.0,0.0
x_cont4065,0.0,0.0,0.0,0.0,0.0
x_cont4066,0.0,0.0,0.0,0.0,0.0
x_cont4067,0.0,0.0,0.0,0.0,0.0
x_cont4068,0.0,0.0,0.0,0.0,0.0
x_cont4069,0.0,0.0,0.0,0.0,0.0
x_cont4070,0.0,0.0,0.0,0.0,0.0
x_cont4071,0.0,0.0,0.0,0.0,0.0
x_cont4072,0.0,0.0,0.0,0.0,0.0
x_cont4073,0.0,0.0,0.0,0.0,0.0
x_cont4074,0.0,0.0,0.0,0.0,0.0
x_cont4075,0.0,0.0,0.0,0.0,0.0
x_cont4076,0.0,0.0,0.0,0.0,0.0
x_cont4077,0.0,0.0,0.0,0.0,0.0
x_cont4078,0.0,0.0,0.0,0.0,0.0
x_cont4079,0.0,0.0,0.0,0.0,0.0
x_cont4080,0.0,0.0,0.0,0.0,0.0
x_cont4081,0.0,0.0,0.0,0.0,0.0
x_cont4082,0.0,0.0,0.0,0.0,0.0
x_cont4083,0.0,0.0,0.0,0.0,0.0
x_cont4084,0.0,0.0,0.0,0.0,0.0
x_cont4085,0.0,0.0,0.0,0.0,0.0
x_cont4086,0.0,0.0,0.0,0.0,0.0
x_cont4087,0.0,0.0,0.0,0.0,0.0
x_cont4088,0.0,0.0,0.0,0.0,0.0
x_cont4089,0.0,0.0,0.0,0.0,0.0
x_cont4090,0.0,0.0,0.0,0.0,0.0
x_cont4091,0.0,0.0,0.0,0.0,0.0
x_cont4092,0.0,0.0,0.0,0.0,0.0
x_cont4093,0.0,0.0,0.0,0.0,0.0
x_cont4094,0.0,0.0,0.0,0.0,0.0
x_cont4095,0.0,0.0,0.0,0.0,0.0
x_cont4096,0.0,0.0,0.0,0.0,0.0
x_cont4097,0.0,0.0,0.0,0.0,0.0
x_cont4098,0.0,0.0,0.0,0.0,0.0
x_cont4099,0.0,0.0,0.0,0.0,0.0
x_cont4100,0.0,0.0,0.0,0.0,0.0
x_cont4101,0.0,0.0,0.0,0.0,0.0
x_cont4102,0.0,0.0,0.0,0.0,0.0
x_cont4103,0.0,0.0,0.0,0.0,0.0
x_cont4104,0.0,0.0,0.0,0.0,0.0
x_cont4105,0.0,0.0,0.0,0.0,0.0
x_cont4106,0.0,0.0,0.0,0.0,0.0
x_cont4107,0.0,0.0,0.0,0.0,0.0
x_cont4108,0.0,0.0,0.0,0.0,0.0
x_cont4109,0.0,0.0,0.0,0.0,0.0
x_cont4110,0.0,0.0,0.0,0.0,0.0
x_cont4111,0.0,0.0,0.0,0.0,0.0
x_cont4112,0.0,0.0,0.0,0.0,0.0
x_cont4113,0.0,0.0,0.0,0.0,0.0
x_cont4114,0.0,0.0,0.0,0.0,0.0
x_cont4115,0.0,0.0,0.0,0.0,0.0
x_cont4116,0.0,0.0,0.0,0.0,0.0
x_cont4117,0.0,0.0,0.0,0.0,0.0
x_cont4118,0.0,0.0,0.0,0.0,0.0
x_cont4119,0.0,0.0,0.0,0.0,0.0
x_cont4120,0.0,0.0,0.0,0.0,0.0
x_cont4121,0.0,0.0,0.0,0.0,0.0
x_cont4122,0.0,0.0,0.0,0.0,0.0
x_cont4123,0.0,0.0,0.0,0.0,0.0
x_cont4124,0.0,0.0,0.0,0.0,0.0
x_cont4125,0.0,0.0,0.0,0.0,0.0
x_cont4126,0.0,0.0,0.0,0.0,0.0
x_cont4127,0.0,0.0,0.0,0.0,0.0
x_cont4128,0.0,0.0,0.0,0.0,0.0
x_cont4129,0.0,0.0,0.0,0.0,0.0
x_cont4130,0.0,0.0,0.0,0.0,0.0
x_cont4131,0.0,0.0,0.0,0.0,0.0
x_cont4132,0.0,0.0,0.0,0.0,0.0
x_cont4133,0.0,0.0,0.0,0.0,0.0
x_cont4134,0.0,0.0,0.0,0.0,0.0
x_cont4135,0.0,0.0,0.0,0.0,0.0
x_cont4136,0.0,0.0,0.0,0.0,0.0
x_cont4137,0.0,0.0,0.0,0.0,0.0
x_cont4138,0.0,0.0,0.0,0.0,0.0
x_cont4139,0.0,0.0,0.0,0.0,0.0
x_cont4140,0.0,0.0,0.0,0.0,0.0
x_cont4141,0.0,0.0,0.0,0.0,0.0
x_cont4142,0.0,0.0,0.0,0.0,0.0
x_cont4143,0.0,0.0,0.0,0.0,0.0
x_cont4144,0.0,0.0,0.0,0.0,0.0
x_cont4145,0.0,0.0,0.0,0.0,0.0
x_cont4146,0.0,0.0,0.0,0.0,0.0
x_cont4147,0.0,0.0,0.0,0.0,0.0
x_cont4148,0.0,0.0,0.0,0.0,0.0
x_cont4149,0.0,0.0,0.0,0.0,0.0
x_cont4150,0.0,0.0,0.0,0.0,0.0
x_cont4151,0.0,0.0,0.0,0.0,0.0
x_cont4152,0.0,0.0,0.0,0.0,0.0
x_cont4153,0.0,0.0,0.0,0.0,0.0
x_cont4154,0.0,0.0,0.0,0.0,0.0
x_cont4155,0.0,0.0,0.0,0.0,0.0
x_cont4156,0.0,0.0,0.0,0.0,0.0
x_cont4157,0.0,0.0,0.0,0.0,0.0
x_cont4158,0.0,0.0,0.0,0.0,0.0
x_cont4159,0.0,0.0,0.0,0.0,0.0
x_cont4160,0.0,0.0,0.0,0.0,0.0
x_cont4161,0.0,0.0,0.0,0.0,0.0
x_cont4162,0.0,0.0,0.0,0.0,0.0
x_cont4163,0.0,0.0,0.0,0.0,0.0
x_cont4164,0.0,0.0,0.0,0.0,0.0
x_cont4165,0.0,0.0,0.0,0.0,0.0
x_cont4166,0.0,0.0,0.0,0.0,0.0
x_cont4167,0.0,0.0,0.0,0.0,0.0
x_cont4168,0.0,0.0,0.0,0.0,0.0
x_cont4169,0.0,0.0,0.0,0.0,0.0
x_cont4170,0.0,0.0,0.0,0.0,0.0
x_cont4171,0.0,0.0,0.0,0.0,0.0
